listing_date,model_name,city,mileage_kmpl,age_years,kms_driven,owner,price_inr_thousands,fuel_pct_change_1yr
2024-12-06,Yamaha FZ-S,Bengaluru,42,2.5,18136,1st Owner,77.4,4.71
2025-07-05,TVS Jupiter,Bengaluru,52,3.5,27802,1st Owner,44.7,4.65
2024-06-23,Bajaj Platina,Bengaluru,62,7.3,34161,2nd Owner,23.4,9.55
2025-07-03,KTM Duke 200,Delhi,32,3.6,23348,2nd Owner,94.0,4.85
2025-04-21,Honda Activa 6G,Bengaluru,55,7.2,34950,1st Owner,27.4,4.72
2023-03-31,TVS Jupiter,Mumbai,52,1.4,9212,1st Owner,60.5,-0.76
2024-09-04,TVS Jupiter,Bengaluru,52,2.6,16947,2nd Owner,46.9,5.0
2025-01-23,Yamaha FZ-S,Delhi,42,4.6,29140,3rd Owner,48.2,4.97
2024-06-08,Bajaj Platina,Bengaluru,62,2.5,12681,1st Owner,49.8,9.63
2022-06-11,Suzuki Access 125,Bengaluru,50,1.1,8891,2nd Owner,64.6,10.18
2022-01-10,Royal Enfield Classic 350,Mumbai,35,2.1,11904,2nd Owner,136.5,0.0
2024-06-03,TVS Jupiter,Bengaluru,52,1.9,15227,1st Owner,55.6,9.61
2026-01-31,Hero Splendor Plus,Mumbai,65,4.1,23050,1st Owner,39.0,4.29
2026-02-02,Hero HF Deluxe,Mumbai,68,7.9,57673,2nd Owner,15.9,4.3
2025-04-29,Yamaha FZ-S,Delhi,42,5.2,26358,1st Owner,50.5,4.91
2022-08-07,Yamaha FZ-S,Mumbai,42,1.4,9175,2nd Owner,86.9,11.26
2025-06-08,TVS Jupiter,Bengaluru,52,7.6,36322,1st Owner,23.5,4.7
2025-02-09,Hero Splendor Plus,Bengaluru,65,7.2,54766,3rd Owner,18.3,4.82
2025-11-04,Yamaha FZ-S,Bengaluru,42,5.4,47885,1st Owner,45.1,4.48
2022-11-14,Yamaha FZ-S,Mumbai,42,1.0,4420,2nd Owner,90.6,6.22
2025-07-08,KTM Duke 200,Bengaluru,32,0.8,6847,1st Owner,165.6,4.65
2026-06-17,Royal Enfield Classic 350,Mumbai,35,2.3,11171,2nd Owner,128.9,4.14
2023-11-15,Royal Enfield Classic 350,Bengaluru,35,3.7,20765,2nd Owner,101.5,3.93
2023-06-24,Honda Activa 6G,Bengaluru,55,1.6,8876,2nd Owner,55.3,-4.46
2026-03-31,Yamaha FZ-S,Bengaluru,42,2.3,16226,3rd Owner,69.5,4.27
2023-06-08,Bajaj Platina,Mumbai,62,1.5,7951,1st Owner,54.1,-3.74
2023-01-08,Hero HF Deluxe,Delhi,68,7.1,44752,1st Owner,20.7,0.6
2025-02-05,Honda Activa 6G,Mumbai,55,1.9,9784,2nd Owner,58.5,4.73
2022-11-03,Honda Activa 6G,Mumbai,55,1.4,10895,1st Owner,63.7,7.33
2025-11-10,Hero HF Deluxe,Bengaluru,68,2.0,14624,2nd Owner,44.3,4.52
2022-11-19,KTM Duke 200,Delhi,32,3.6,27422,1st Owner,104.3,6.15
2026-02-20,TVS Jupiter,Mumbai,52,3.7,15979,2nd Owner,43.4,4.18
2023-03-05,Hero Splendor Plus,Mumbai,65,7.1,44955,2nd Owner,21.7,0.44
2022-08-20,TVS Jupiter,Mumbai,52,6.5,43222,2nd Owner,25.5,10.95
2025-10-10,TVS Jupiter,Mumbai,52,4.6,21329,2nd Owner,34.4,4.5
2022-06-16,Royal Enfield Classic 350,Delhi,35,1.8,12532,2nd Owner,131.7,10.89
2022-06-28,Yamaha FZ-S,Delhi,42,6.1,54068,2nd Owner,36.7,11.46
2023-07-03,Hero Splendor Plus,Mumbai,65,5.4,29744,3rd Owner,27.9,-4.74
2025-03-09,Hero Splendor Plus,Mumbai,65,4.1,24126,2nd Owner,38.0,4.69
2026-04-22,Royal Enfield Classic 350,Mumbai,35,0.9,6841,3rd Owner,152.8,4.23
2022-03-03,Suzuki Access 125,Mumbai,50,1.4,10972,1st Owner,66.3,5.31
2024-06-20,Yamaha FZ-S,Delhi,42,1.9,15827,2nd Owner,78.9,9.98
2024-09-09,Hero Splendor Plus,Mumbai,65,4.4,31539,1st Owner,38.6,4.88
2022-08-09,TVS Jupiter,Delhi,52,4.0,27065,1st Owner,39.3,12.0
2024-02-15,Yamaha FZ-S,Delhi,42,3.5,24223,2nd Owner,57.7,10.11
2025-05-21,Royal Enfield Classic 350,Delhi,35,4.9,30659,2nd Owner,82.6,4.88
2025-08-03,Suzuki Access 125,Mumbai,50,2.8,22828,3rd Owner,45.3,4.52
2025-06-26,Honda Activa 6G,Mumbai,55,6.6,53030,2nd Owner,24.9,4.62
2026-03-17,Bajaj Platina,Mumbai,62,1.2,5715,3rd Owner,52.8,4.16
2022-08-23,Royal Enfield Classic 350,Bengaluru,35,3.7,16675,1st Owner,118.3,11.11
2024-07-28,Bajaj Pulsar 150,Mumbai,45,6.9,54313,1st Owner,34.9,9.39
2025-05-30,Bajaj Pulsar 150,Mumbai,45,6.1,53062,2nd Owner,34.6,4.58
2025-12-11,TVS Jupiter,Delhi,52,5.2,35545,1st Owner,33.3,4.65
2023-12-06,Yamaha FZ-S,Mumbai,42,7.7,32568,2nd Owner,32.4,5.82
2025-08-07,TVS Jupiter,Delhi,52,5.8,37942,3rd Owner,26.2,4.79
2022-04-12,Yamaha FZ-S,Delhi,42,5.1,23992,1st Owner,51.2,7.71
2024-07-21,TVS Jupiter,Delhi,52,2.0,11593,1st Owner,55.5,10.02
2022-08-27,Hero Splendor Plus,Mumbai,65,4.4,35855,2nd Owner,35.5,10.74
2025-04-04,TVS Jupiter,Mumbai,52,6.9,33884,1st Owner,27.5,4.66
2022-02-19,KTM Duke 200,Mumbai,32,5.0,24533,1st Owner,89.7,5.26
2026-06-29,Suzuki Access 125,Bengaluru,50,3.4,17942,1st Owner,50.8,4.2
2026-03-15,Bajaj Pulsar 150,Mumbai,45,0.6,4594,2nd Owner,87.9,4.18
2024-12-17,Suzuki Access 125,Mumbai,50,7.5,32921,1st Owner,27.4,4.53
2026-01-21,Bajaj Platina,Delhi,62,5.9,48439,1st Owner,25.4,4.54
2022-05-25,Royal Enfield Classic 350,Delhi,35,3.5,20229,1st Owner,113.4,9.78
2026-05-05,Suzuki Access 125,Bengaluru,50,7.7,41144,1st Owner,26.0,4.3
2025-08-17,Hero Splendor Plus,Delhi,65,2.6,17169,3rd Owner,41.7,4.81
2022-02-09,Suzuki Access 125,Bengaluru,50,6.0,27544,1st Owner,35.3,0.0
2026-02-09,Bajaj Platina,Bengaluru,62,6.7,56776,1st Owner,23.3,4.36
2025-06-18,Royal Enfield Classic 350,Bengaluru,35,5.7,36765,1st Owner,78.0,4.71
2023-07-24,Suzuki Access 125,Mumbai,50,6.6,37449,2nd Owner,26.1,-5.26
2023-09-09,Bajaj Platina,Mumbai,62,5.4,42901,1st Owner,27.3,-0.28
2022-08-28,Bajaj Platina,Mumbai,62,7.4,44864,2nd Owner,21.1,10.74
2025-10-22,Bajaj Pulsar 150,Delhi,45,6.7,37453,1st Owner,36.6,4.7
2023-02-21,Suzuki Access 125,Bengaluru,50,1.4,7846,2nd Owner,65.3,0.61
2025-04-02,TVS Jupiter,Bengaluru,52,1.4,8630,1st Owner,63.8,4.75
2025-06-23,Bajaj Pulsar 150,Bengaluru,45,2.6,15350,1st Owner,71.6,4.73
2023-09-14,Hero HF Deluxe,Mumbai,68,4.5,37060,3rd Owner,26.1,-0.18
2024-12-05,TVS Jupiter,Mumbai,52,5.5,37843,2nd Owner,29.6,4.61
2024-02-29,Honda Activa 6G,Delhi,55,5.3,29562,2nd Owner,32.9,10.13
2022-11-30,KTM Duke 200,Delhi,32,6.7,29740,1st Owner,65.8,5.07
2026-03-17,KTM Duke 200,Delhi,32,6.3,41964,1st Owner,69.7,4.4
2024-11-08,TVS Jupiter,Bengaluru,52,0.6,3946,1st Owner,68.3,4.79
2022-03-01,Royal Enfield Classic 350,Bengaluru,35,2.3,15685,1st Owner,132.8,5.37
2025-03-21,Honda Activa 6G,Delhi,55,0.6,4404,1st Owner,73.3,4.98
2022-11-11,Hero HF Deluxe,Mumbai,68,7.0,53221,2nd Owner,19.0,6.55
2026-05-22,Suzuki Access 125,Mumbai,50,4.7,41563,1st Owner,36.1,4.2
2022-11-20,KTM Duke 200,Bengaluru,32,4.4,34665,2nd Owner,80.3,5.79
2022-04-08,Hero HF Deluxe,Delhi,68,5.7,26242,3rd Owner,24.1,7.52
2022-06-10,Hero Splendor Plus,Delhi,65,3.0,22074,1st Owner,47.0,10.57
2026-01-21,Royal Enfield Classic 350,Bengaluru,35,4.2,20439,1st Owner,102.8,4.37
2022-02-13,Bajaj Platina,Mumbai,62,6.6,52518,3rd Owner,19.5,0.0
2022-06-07,Bajaj Platina,Mumbai,62,6.9,53945,1st Owner,22.6,9.73
2024-11-20,Hero Splendor Plus,Mumbai,65,2.0,11645,1st Owner,54.0,4.65
2025-05-15,Yamaha FZ-S,Bengaluru,42,1.1,4937,3rd Owner,80.0,4.7
2023-09-12,Hero HF Deluxe,Bengaluru,68,0.9,4668,2nd Owner,51.1,-0.24
2022-12-10,Suzuki Access 125,Mumbai,50,7.5,52326,2nd Owner,21.1,4.03
2022-08-15,Hero HF Deluxe,Mumbai,68,0.6,4855,1st Owner,59.6,11.05
2022-03-20,Hero Splendor Plus,Delhi,65,1.3,10553,3rd Owner,54.9,6.56
2023-01-30,Royal Enfield Classic 350,Bengaluru,35,6.5,51985,1st Owner,64.7,0.64
2024-06-04,KTM Duke 200,Bengaluru,32,6.9,52531,2nd Owner,54.8,9.62
2025-09-26,Hero HF Deluxe,Bengaluru,68,6.3,36950,2nd Owner,22.3,4.57
2025-04-08,Yamaha FZ-S,Bengaluru,42,5.4,32928,2nd Owner,43.6,4.74
2026-01-22,Bajaj Pulsar 150,Delhi,45,6.5,54254,1st Owner,35.8,4.51
2023-04-06,Bajaj Platina,Bengaluru,62,6.6,36031,1st Owner,25.4,-1.03
2024-12-07,Bajaj Platina,Bengaluru,62,5.1,43875,1st Owner,29.5,4.7
2023-06-24,Bajaj Pulsar 150,Delhi,45,2.1,13726,2nd Owner,72.1,-4.64
2024-09-09,Hero HF Deluxe,Mumbai,68,7.5,56356,2nd Owner,16.6,4.88
2025-12-26,KTM Duke 200,Mumbai,32,2.1,11068,2nd Owner,121.5,4.36
2023-11-10,KTM Duke 200,Delhi,32,2.4,17063,1st Owner,130.0,3.57
2023-12-04,Bajaj Pulsar 150,Mumbai,45,7.0,55285,1st Owner,31.3,5.62
2025-11-10,Bajaj Platina,Delhi,62,6.4,56218,2nd Owner,22.1,4.69
2022-06-02,Royal Enfield Classic 350,Delhi,35,7.9,69419,1st Owner,47.8,10.19
2026-01-13,Bajaj Pulsar 150,Bengaluru,45,1.8,16008,1st Owner,80.3,4.41
2022-11-27,Bajaj Platina,Delhi,62,0.7,5272,2nd Owner,58.7,5.36
2024-04-19,Honda Activa 6G,Mumbai,55,4.2,23024,1st Owner,41.9,9.43
2024-10-29,Bajaj Pulsar 150,Bengaluru,45,2.9,22556,1st Owner,67.4,4.81
2024-06-28,Hero HF Deluxe,Delhi,68,4.1,22759,2nd Owner,32.1,9.93
2022-04-29,KTM Duke 200,Mumbai,32,1.4,9321,1st Owner,152.1,8.0
2023-04-18,Royal Enfield Classic 350,Mumbai,35,0.6,5272,2nd Owner,161.1,-1.51
2024-02-09,Honda Activa 6G,Mumbai,55,1.7,7302,1st Owner,64.3,9.4
2024-06-27,Royal Enfield Classic 350,Bengaluru,35,6.7,36013,3rd Owner,58.0,9.53
2023-01-23,Bajaj Pulsar 150,Mumbai,45,5.2,44303,1st Owner,42.2,0.59
2024-01-30,Bajaj Pulsar 150,Delhi,45,5.1,45119,2nd Owner,39.5,10.08
2024-01-20,Hero Splendor Plus,Delhi,65,6.6,29948,1st Owner,28.2,10.18
2026-03-14,Bajaj Pulsar 150,Mumbai,45,3.0,16724,1st Owner,71.2,4.2
2022-03-04,Hero Splendor Plus,Bengaluru,65,7.8,37011,1st Owner,23.6,5.49
2023-12-05,Suzuki Access 125,Delhi,50,1.2,5564,2nd Owner,65.6,6.07
2022-02-20,Royal Enfield Classic 350,Mumbai,35,6.5,50634,1st Owner,65.7,5.25
2024-06-22,KTM Duke 200,Bengaluru,32,7.4,43031,1st Owner,60.1,9.56
2023-11-06,KTM Duke 200,Delhi,32,2.8,11525,1st Owner,127.5,3.18
2025-07-01,Suzuki Access 125,Bengaluru,50,7.8,62904,1st Owner,21.1,4.67
2024-03-21,KTM Duke 200,Delhi,32,5.2,34493,1st Owner,83.8,10.09
2024-02-09,Honda Activa 6G,Mumbai,55,4.6,20467,1st Owner,43.4,9.4
2023-09-23,Hero HF Deluxe,Mumbai,68,7.5,61907,2nd Owner,16.3,0.0
2026-06-12,Suzuki Access 125,Bengaluru,50,6.0,38006,2nd Owner,29.2,4.22
2025-08-01,Bajaj Platina,Delhi,62,7.9,70310,2nd Owner,16.4,4.77
2022-04-17,Suzuki Access 125,Delhi,50,7.1,34598,1st Owner,30.0,7.94
2023-03-27,KTM Duke 200,Bengaluru,32,7.2,51414,1st Owner,53.8,-0.57
2022-04-01,Royal Enfield Classic 350,Bengaluru,35,7.5,52022,2nd Owner,51.1,6.9
2025-07-14,TVS Jupiter,Bengaluru,52,3.9,20730,2nd Owner,39.4,4.66
2022-02-21,Hero HF Deluxe,Delhi,68,3.2,16735,1st Owner,39.9,5.61
2025-06-14,Hero HF Deluxe,Delhi,68,2.1,18443,1st Owner,45.5,4.87
2025-02-04,Hero HF Deluxe,Bengaluru,68,2.8,15103,1st Owner,41.4,4.83
2022-11-04,Suzuki Access 125,Bengaluru,50,4.3,19899,3rd Owner,39.3,7.43
2026-04-04,Hero HF Deluxe,Bengaluru,68,2.9,23434,1st Owner,41.5,4.26
2022-12-04,KTM Duke 200,Mumbai,32,0.6,4640,1st Owner,171.0,4.35
2023-06-19,Hero Splendor Plus,Delhi,65,5.7,31661,1st Owner,29.5,-4.42
2025-10-19,Hero HF Deluxe,Delhi,68,5.8,46110,2nd Owner,22.2,4.74
2024-12-30,Honda Activa 6G,Bengaluru,55,5.6,27501,1st Owner,35.5,4.73
2026-04-07,TVS Jupiter,Delhi,52,1.9,8784,1st Owner,61.5,4.41
2024-05-15,KTM Duke 200,Bengaluru,32,5.7,31559,1st Owner,76.6,9.63
2025-10-25,Honda Activa 6G,Mumbai,55,4.3,31159,1st Owner,40.6,4.43
2023-10-14,Hero HF Deluxe,Delhi,68,1.6,8653,1st Owner,53.6,0.94
2024-08-09,TVS Jupiter,Mumbai,52,5.9,44935,2nd Owner,26.5,4.94
2024-10-19,KTM Duke 200,Delhi,32,5.8,42596,1st Owner,69.5,5.07
2022-08-25,Suzuki Access 125,Mumbai,50,7.9,65277,1st Owner,20.3,10.81
2025-01-31,Hero HF Deluxe,Bengaluru,68,5.6,38187,3rd Owner,22.9,4.8
2024-04-22,KTM Duke 200,Delhi,32,1.7,13752,1st Owner,149.7,10.06
2025-05-13,Bajaj Platina,Bengaluru,62,2.0,14106,1st Owner,51.9,4.69
2026-02-25,Hero Splendor Plus,Delhi,65,7.8,36655,2nd Owner,21.0,4.41
2024-06-07,TVS Jupiter,Bengaluru,52,6.3,50338,1st Owner,25.8,9.62
2022-07-03,Honda Activa 6G,Mumbai,55,3.0,21604,3rd Owner,43.1,10.99
2022-04-16,Honda Activa 6G,Bengaluru,55,3.6,25049,1st Owner,47.3,7.55
2024-11-12,TVS Jupiter,Bengaluru,52,3.1,18216,2nd Owner,45.6,4.76
2025-12-20,Bajaj Platina,Delhi,62,7.3,65409,2nd Owner,17.2,4.68
2023-09-20,Yamaha FZ-S,Bengaluru,42,1.0,4014,2nd Owner,93.9,-0.04
2024-08-13,Honda Activa 6G,Mumbai,55,5.4,32756,1st Owner,34.3,4.93
2023-04-19,KTM Duke 200,Mumbai,32,2.4,10024,1st Owner,128.5,-1.55
2022-11-09,KTM Duke 200,Bengaluru,32,5.4,34187,2nd Owner,73.6,6.91
2026-05-11,Bajaj Pulsar 150,Mumbai,45,5.9,46827,1st Owner,39.2,4.17
2022-12-18,Honda Activa 6G,Delhi,55,2.3,19147,1st Owner,55.4,0.62
2025-08-26,Royal Enfield Classic 350,Mumbai,35,5.8,30499,1st Owner,81.2,4.51
2024-02-02,Bajaj Pulsar 150,Mumbai,45,1.5,11922,1st Owner,87.9,9.41
2024-01-11,Hero HF Deluxe,Mumbai,68,5.3,47012,3rd Owner,23.0,9.52
2023-10-13,Bajaj Pulsar 150,Mumbai,45,5.0,36306,1st Owner,47.2,0.81
2025-06-19,TVS Jupiter,Bengaluru,52,6.5,33316,1st Owner,26.9,4.71
2022-04-13,Honda Activa 6G,Delhi,55,1.4,7945,1st Owner,65.3,7.76
2025-08-18,Hero Splendor Plus,Delhi,65,0.7,4935,1st Owner,67.8,4.79
2025-04-08,Honda Activa 6G,Bengaluru,55,1.7,8649,2nd Owner,56.3,4.74
2024-11-18,Hero Splendor Plus,Mumbai,65,5.8,35422,2nd Owner,28.9,4.65
2023-11-09,Bajaj Pulsar 150,Delhi,45,7.2,35610,2nd Owner,31.7,3.47
2025-07-11,KTM Duke 200,Mumbai,32,5.3,29733,1st Owner,82.8,4.56
2024-06-15,Hero Splendor Plus,Mumbai,65,1.8,12843,1st Owner,56.8,9.37
2024-05-17,KTM Duke 200,Bengaluru,32,4.3,24476,1st Owner,100.2,9.61
2024-05-23,Hero Splendor Plus,Mumbai,65,6.1,41255,2nd Owner,25.6,9.41
2024-08-04,Bajaj Platina,Mumbai,62,0.7,4301,2nd Owner,63.0,4.98
2024-05-22,Royal Enfield Classic 350,Bengaluru,35,6.2,35056,1st Owner,77.3,9.62
2025-02-25,Yamaha FZ-S,Bengaluru,42,0.7,5360,2nd Owner,98.9,4.84
2025-06-16,Suzuki Access 125,Delhi,50,3.0,13413,2nd Owner,51.0,4.86
2025-02-06,Yamaha FZ-S,Bengaluru,42,2.3,14723,2nd Owner,76.2,4.84
2023-03-28,Honda Activa 6G,Delhi,55,1.2,5948,2nd Owner,60.5,-0.65
2025-08-20,TVS Jupiter,Bengaluru,52,1.7,9545,1st Owner,61.0,4.58
2024-10-03,Hero HF Deluxe,Delhi,68,0.5,4088,1st Owner,61.3,5.08
2024-09-28,Hero HF Deluxe,Mumbai,68,6.1,45813,3rd Owner,19.8,4.82
2022-01-04,Hero Splendor Plus,Bengaluru,65,5.8,45306,1st Owner,28.0,0.0
2022-10-11,Bajaj Platina,Delhi,62,1.0,4673,2nd Owner,62.8,10.21
2024-05-05,TVS Jupiter,Bengaluru,52,3.9,32749,1st Owner,41.4,9.61
2022-11-03,Suzuki Access 125,Bengaluru,50,1.4,9811,2nd Owner,63.4,7.51
2023-04-27,Bajaj Pulsar 150,Delhi,45,2.3,21039,1st Owner,72.4,-2.03
2023-12-11,Bajaj Pulsar 150,Mumbai,45,7.5,30641,3rd Owner,30.2,5.94
2026-04-20,Hero HF Deluxe,Delhi,68,6.2,55215,1st Owner,22.5,4.49
2024-02-19,Yamaha FZ-S,Bengaluru,42,5.0,36701,2nd Owner,48.4,9.71
2024-09-27,Hero HF Deluxe,Delhi,68,6.3,49176,1st Owner,21.9,5.13
2023-04-08,Royal Enfield Classic 350,Delhi,35,3.4,19054,2nd Owner,111.1,-1.17
2023-08-31,Bajaj Pulsar 150,Delhi,45,4.1,27179,2nd Owner,51.7,-0.47
2022-06-17,Hero HF Deluxe,Mumbai,68,2.3,20982,3rd Owner,40.8,10.2
2022-02-01,Yamaha FZ-S,Mumbai,42,5.1,43340,2nd Owner,42.6,0.0
2025-08-15,Suzuki Access 125,Delhi,50,2.0,8105,1st Owner,64.4,4.81
2024-08-22,Bajaj Platina,Bengaluru,62,3.2,22823,1st Owner,42.6,5.05
2025-06-07,Suzuki Access 125,Mumbai,50,1.1,5871,3rd Owner,61.6,4.6
2023-07-08,Hero Splendor Plus,Mumbai,65,4.9,21357,2nd Owner,33.7,-4.95
2022-06-07,Suzuki Access 125,Mumbai,50,2.3,15087,2nd Owner,54.2,9.73
2022-11-10,Hero Splendor Plus,Mumbai,65,3.5,24133,1st Owner,43.6,6.65
2023-09-21,Bajaj Pulsar 150,Delhi,45,3.8,30522,2nd Owner,52.5,-0.04
2023-07-22,Bajaj Platina,Bengaluru,62,2.9,18080,2nd Owner,43.4,-5.42
2024-09-07,Bajaj Pulsar 150,Mumbai,45,5.4,36374,2nd Owner,41.9,4.87
2025-04-03,Hero HF Deluxe,Bengaluru,68,1.1,7042,1st Owner,54.1,4.78
2022-12-15,Honda Activa 6G,Delhi,55,4.0,19562,2nd Owner,39.3,4.19
2024-12-16,Suzuki Access 125,Bengaluru,50,5.4,31008,2nd Owner,33.7,4.63
2022-11-03,Honda Activa 6G,Delhi,55,6.5,39993,1st Owner,29.9,7.84
2025-09-13,Hero HF Deluxe,Mumbai,68,5.9,50166,1st Owner,24.0,4.47
2025-09-24,Bajaj Pulsar 150,Delhi,45,5.5,31851,1st Owner,43.6,4.71
2023-06-28,Suzuki Access 125,Delhi,50,3.5,30530,2nd Owner,40.7,-4.79
2025-04-12,Royal Enfield Classic 350,Mumbai,35,2.7,23983,2nd Owner,120.1,4.6
2022-12-11,TVS Jupiter,Mumbai,52,7.1,51609,1st Owner,22.7,4.01
2025-12-25,Bajaj Platina,Mumbai,62,5.5,41778,1st Owner,29.0,4.38
2026-04-18,Hero Splendor Plus,Delhi,65,5.7,41111,1st Owner,28.9,4.49
2024-08-13,Royal Enfield Classic 350,Bengaluru,35,5.5,46772,3rd Owner,67.0,5.04
2025-10-25,Suzuki Access 125,Mumbai,50,0.7,5674,1st Owner,77.4,4.43
2022-07-27,Royal Enfield Classic 350,Delhi,35,2.9,15122,1st Owner,123.3,12.35
2023-11-01,KTM Duke 200,Bengaluru,32,5.8,29039,1st Owner,74.1,2.58
2025-12-08,Hero HF Deluxe,Bengaluru,68,0.7,6015,1st Owner,57.5,4.5
2025-06-23,Yamaha FZ-S,Bengaluru,42,6.6,57754,1st Owner,34.0,4.73
2025-01-04,Honda Activa 6G,Mumbai,55,3.5,20148,1st Owner,48.0,4.63
2022-08-26,KTM Duke 200,Delhi,32,2.3,12616,1st Owner,129.1,11.52
2023-06-08,Royal Enfield Classic 350,Bengaluru,35,6.1,25344,2nd Owner,71.6,-3.82
2025-10-05,Bajaj Pulsar 150,Delhi,45,2.3,16318,1st Owner,76.3,4.78
2024-10-30,Bajaj Platina,Bengaluru,62,5.0,26601,1st Owner,33.4,4.79
2022-06-17,KTM Duke 200,Mumbai,32,2.6,17348,2nd Owner,112.6,10.2
2026-05-11,KTM Duke 200,Mumbai,32,4.6,31929,1st Owner,91.0,4.17
2024-01-25,Yamaha FZ-S,Delhi,42,7.9,64635,1st Owner,27.3,10.15
2024-05-26,Bajaj Platina,Bengaluru,62,4.5,30967,2nd Owner,34.6,9.64
2022-09-22,Hero Splendor Plus,Bengaluru,65,7.7,35664,2nd Owner,22.2,10.49
2022-03-17,Bajaj Platina,Bengaluru,62,7.4,43215,1st Owner,22.0,6.11
2022-10-07,Honda Activa 6G,Bengaluru,55,7.7,47687,2nd Owner,21.8,10.16
2024-06-02,Bajaj Pulsar 150,Delhi,45,1.0,4713,1st Owner,94.2,10.05
2025-02-14,Hero Splendor Plus,Delhi,65,3.1,16200,2nd Owner,42.9,5.02
2023-12-28,Bajaj Platina,Bengaluru,62,6.5,49714,3rd Owner,20.4,9.8
2022-05-05,Bajaj Pulsar 150,Delhi,45,4.7,37416,1st Owner,51.3,8.88
2026-03-01,Bajaj Pulsar 150,Mumbai,45,3.2,18326,2nd Owner,59.6,4.17
2025-01-13,Royal Enfield Classic 350,Delhi,35,3.8,24833,1st Owner,107.2,4.95
2024-04-04,Honda Activa 6G,Bengaluru,55,7.0,57224,3rd Owner,21.7,9.7
2022-01-04,Hero Splendor Plus,Bengaluru,65,2.1,17446,2nd Owner,47.4,0.0
2025-11-02,Hero HF Deluxe,Delhi,68,0.6,3685,1st Owner,63.6,4.66
2023-03-26,Bajaj Pulsar 150,Bengaluru,45,5.1,39783,1st Owner,43.8,-0.53
2025-09-09,Bajaj Platina,Delhi,62,6.6,37359,1st Owner,25.5,4.73
2025-10-25,KTM Duke 200,Bengaluru,32,0.9,4905,2nd Owner,149.5,4.53
2023-09-23,KTM Duke 200,Delhi,32,2.8,14510,1st Owner,126.0,0.0
2024-08-21,Suzuki Access 125,Delhi,50,7.3,48802,1st Owner,25.4,5.27
2025-12-01,Honda Activa 6G,Mumbai,55,5.2,33910,2nd Owner,32.2,4.46
2023-12-16,Royal Enfield Classic 350,Bengaluru,35,2.1,18518,2nd Owner,127.7,6.26
2022-01-27,KTM Duke 200,Bengaluru,32,1.3,9850,1st Owner,147.8,0.0
2025-04-26,TVS Jupiter,Bengaluru,52,6.2,53256,2nd Owner,23.6,4.72
2025-04-01,KTM Duke 200,Mumbai,32,4.3,34501,1st Owner,90.9,4.67
2023-10-09,Bajaj Platina,Mumbai,62,6.7,55325,1st Owner,22.9,0.41
2023-04-11,Bajaj Pulsar 150,Delhi,45,5.9,29606,3rd Owner,37.5,-1.31
2026-01-21,TVS Jupiter,Delhi,52,2.1,15811,1st Owner,56.5,4.54
2023-07-22,Bajaj Pulsar 150,Mumbai,45,7.9,52165,3rd Owner,24.0,-5.3
2024-11-09,Honda Activa 6G,Delhi,55,6.2,26189,3rd Owner,27.8,4.97
2025-12-11,Bajaj Platina,Mumbai,62,6.8,46895,1st Owner,23.0,4.39
2024-11-27,KTM Duke 200,Bengaluru,32,2.5,12912,3rd Owner,113.1,4.71
2024-07-28,Hero Splendor Plus,Delhi,65,3.7,21851,2nd Owner,40.3,10.01
2026-06-22,KTM Duke 200,Bengaluru,32,5.7,41894,2nd Owner,68.0,4.2
2022-11-19,Bajaj Pulsar 150,Bengaluru,45,2.4,18773,2nd Owner,66.0,5.89
2023-08-08,KTM Duke 200,Mumbai,32,3.8,25748,1st Owner,97.6,-0.95
2025-07-23,KTM Duke 200,Bengaluru,32,6.6,51935,1st Owner,60.0,4.65
2024-06-18,Yamaha FZ-S,Bengaluru,42,7.1,50290,1st Owner,34.9,9.56
2025-08-27,Honda Activa 6G,Delhi,55,4.5,26815,1st Owner,38.5,4.79
2024-03-21,Suzuki Access 125,Bengaluru,50,3.2,25805,1st Owner,51.3,9.68
2023-02-06,Hero Splendor Plus,Bengaluru,65,3.9,24066,2nd Owner,36.9,0.62
2022-06-04,Hero HF Deluxe,Delhi,68,4.3,18945,3rd Owner,30.1,10.26
2024-11-13,Yamaha FZ-S,Delhi,42,1.0,6561,2nd Owner,92.7,4.95
2025-03-09,Hero Splendor Plus,Mumbai,65,4.6,31763,1st Owner,34.8,4.69
2026-03-28,Hero Splendor Plus,Delhi,65,1.0,4272,2nd Owner,62.7,4.41
2024-03-21,Hero HF Deluxe,Bengaluru,68,7.2,41109,1st Owner,21.4,9.68
2023-12-28,Honda Activa 6G,Delhi,55,5.2,36835,1st Owner,34.2,10.23
2023-11-21,Honda Activa 6G,Mumbai,55,7.0,52602,1st Owner,25.2,4.42
2024-09-28,Royal Enfield Classic 350,Mumbai,35,6.3,45351,1st Owner,71.8,4.82
2026-05-22,KTM Duke 200,Delhi,32,7.6,56127,1st Owner,50.7,4.44
2025-07-25,TVS Jupiter,Bengaluru,52,3.6,25810,1st Owner,44.1,4.64
2023-08-08,TVS Jupiter,Delhi,52,3.6,16220,1st Owner,47.1,-1.01
2024-10-10,Yamaha FZ-S,Mumbai,42,1.4,9052,2nd Owner,80.4,4.76
2025-03-20,Hero Splendor Plus,Mumbai,65,4.5,29937,2nd Owner,34.6,4.72
2026-04-22,Honda Activa 6G,Delhi,55,1.6,9430,1st Owner,64.2,4.47
